Romance/36848-0.txt,Love,5
Romance/36848-0.txt,affair,3
Romance/36848-0.txt,heart,19
Romance/36848-0.txt,forgiveness,0
Romance/36848-0.txt,lover,0
Romance/36848-0.txt,lovers,0
Romance/36848-0.txt,kissed,0
Romance/36848-0.txt,madness,0
Romance/36848-0.txt,special,8
Romance/36848-0.txt,feelings,0
Romance/36848-0.txt,baby,0
Romance/36848-0.txt,fall,38
Romance/36848-0.txt,desire,9
Romance/36848-0.txt,loved,3
Romance/36848-0.txt,darling,0
Romance/36848-0.txt,Total Count of Romance words,85
,,
Romance/pg27856.txt,Love,9
Romance/pg27856.txt,affair,11
Romance/pg27856.txt,heart,159
Romance/pg27856.txt,forgiveness,0
Romance/pg27856.txt,lover,26
Romance/pg27856.txt,lovers,0
Romance/pg27856.txt,kissed,24
Romance/pg27856.txt,madness,1
Romance/pg27856.txt,special,7
Romance/pg27856.txt,feelings,4
Romance/pg27856.txt,baby,5
Romance/pg27856.txt,fall,50
Romance/pg27856.txt,desire,17
Romance/pg27856.txt,loved,29
Romance/pg27856.txt,darling,45
Romance/pg27856.txt,Total Count of Romance words,387
,,
Romance/pg12753.txt,Love,0
Romance/pg12753.txt,affair,0
Romance/pg12753.txt,heart,85
Romance/pg12753.txt,forgiveness,0
Romance/pg12753.txt,lover,3
Romance/pg12753.txt,lovers,0
Romance/pg12753.txt,kissed,10
Romance/pg12753.txt,madness,1
Romance/pg12753.txt,special,3
Romance/pg12753.txt,feelings,0
Romance/pg12753.txt,baby,0
Romance/pg12753.txt,fall,38
Romance/pg12753.txt,desire,39
Romance/pg12753.txt,loved,30
Romance/pg12753.txt,darling,0
Romance/pg12753.txt,Total Count of Romance words,209
,,
Romance/pg32443.txt,Love,5
Romance/pg32443.txt,affair,0
Romance/pg32443.txt,heart,29
Romance/pg32443.txt,forgiveness,0
Romance/pg32443.txt,lover,0
Romance/pg32443.txt,lovers,0
Romance/pg32443.txt,kissed,4
Romance/pg32443.txt,madness,10
Romance/pg32443.txt,special,7
Romance/pg32443.txt,feelings,0
Romance/pg32443.txt,baby,0
Romance/pg32443.txt,fall,24
Romance/pg32443.txt,desire,2
Romance/pg32443.txt,loved,10
Romance/pg32443.txt,darling,0
Romance/pg32443.txt,Total Count of Romance words,91
,,
Romance/59181-0.txt,Love,14
Romance/59181-0.txt,affair,10
Romance/59181-0.txt,heart,144
Romance/59181-0.txt,forgiveness,3
Romance/59181-0.txt,lover,4
Romance/59181-0.txt,lovers,1
Romance/59181-0.txt,kissed,8
Romance/59181-0.txt,madness,12
Romance/59181-0.txt,special,13
Romance/59181-0.txt,feelings,2
Romance/59181-0.txt,baby,4
Romance/59181-0.txt,fall,25
Romance/59181-0.txt,desire,37
Romance/59181-0.txt,loved,36
Romance/59181-0.txt,darling,32
Romance/59181-0.txt,Total Count of Romance words,345
,,
Romance/59963-0.txt,Love,27
Romance/59963-0.txt,affair,39
Romance/59963-0.txt,heart,114
Romance/59963-0.txt,forgiveness,2
Romance/59963-0.txt,lover,17
Romance/59963-0.txt,lovers,4
Romance/59963-0.txt,kissed,43
Romance/59963-0.txt,madness,2
Romance/59963-0.txt,special,5
Romance/59963-0.txt,feelings,5
Romance/59963-0.txt,baby,2
Romance/59963-0.txt,fall,20
Romance/59963-0.txt,desire,13
Romance/59963-0.txt,loved,33
Romance/59963-0.txt,darling,15
Romance/59963-0.txt,Total Count of Romance words,341
,,
Romance/265-0.txt,Love,1
Romance/265-0.txt,affair,4
Romance/265-0.txt,heart,12
Romance/265-0.txt,forgiveness,0
Romance/265-0.txt,lover,3
Romance/265-0.txt,lovers,0
Romance/265-0.txt,kissed,2
Romance/265-0.txt,madness,1
Romance/265-0.txt,special,1
Romance/265-0.txt,feelings,0
Romance/265-0.txt,baby,0
Romance/265-0.txt,fall,11
Romance/265-0.txt,desire,1
Romance/265-0.txt,loved,4
Romance/265-0.txt,darling,3
Romance/265-0.txt,Total Count of Romance words,43
,,
Romance/pg5926.txt,Love,6
Romance/pg5926.txt,affair,0
Romance/pg5926.txt,heart,5
Romance/pg5926.txt,forgiveness,0
Romance/pg5926.txt,lover,0
Romance/pg5926.txt,lovers,0
Romance/pg5926.txt,kissed,1
Romance/pg5926.txt,madness,0
Romance/pg5926.txt,special,3
Romance/pg5926.txt,feelings,0
Romance/pg5926.txt,baby,0
Romance/pg5926.txt,fall,3
Romance/pg5926.txt,desire,1
Romance/pg5926.txt,loved,1
Romance/pg5926.txt,darling,0
Romance/pg5926.txt,Total Count of Romance words,20
,,
Romance/pg5929.txt,Love,0
Romance/pg5929.txt,affair,1
Romance/pg5929.txt,heart,19
Romance/pg5929.txt,forgiveness,0
Romance/pg5929.txt,lover,2
Romance/pg5929.txt,lovers,1
Romance/pg5929.txt,kissed,0
Romance/pg5929.txt,madness,0
Romance/pg5929.txt,special,3
Romance/pg5929.txt,feelings,1
Romance/pg5929.txt,baby,0
Romance/pg5929.txt,fall,6
Romance/pg5929.txt,desire,0
Romance/pg5929.txt,loved,1
Romance/pg5929.txt,darling,0
Romance/pg5929.txt,Total Count of Romance words,34
,,
Romance/60241-0.txt,Love,5
Romance/60241-0.txt,affair,12
Romance/60241-0.txt,heart,82
Romance/60241-0.txt,forgiveness,3
Romance/60241-0.txt,lover,13
Romance/60241-0.txt,lovers,4
Romance/60241-0.txt,kissed,10
Romance/60241-0.txt,madness,1
Romance/60241-0.txt,special,15
Romance/60241-0.txt,feelings,4
Romance/60241-0.txt,baby,15
Romance/60241-0.txt,fall,28
Romance/60241-0.txt,desire,30
Romance/60241-0.txt,loved,37
Romance/60241-0.txt,darling,44
Romance/60241-0.txt,Total Count of Romance words,303
,,
Romance/pg5907.txt,Love,3
Romance/pg5907.txt,affair,1
Romance/pg5907.txt,heart,6
Romance/pg5907.txt,forgiveness,0
Romance/pg5907.txt,lover,5
Romance/pg5907.txt,lovers,1
Romance/pg5907.txt,kissed,0
Romance/pg5907.txt,madness,1
Romance/pg5907.txt,special,2
Romance/pg5907.txt,feelings,0
Romance/pg5907.txt,baby,0
Romance/pg5907.txt,fall,10
Romance/pg5907.txt,desire,6
Romance/pg5907.txt,loved,3
Romance/pg5907.txt,darling,0
Romance/pg5907.txt,Total Count of Romance words,38
,,
Romance/52941-0.txt,Love,3
Romance/52941-0.txt,affair,2
Romance/52941-0.txt,heart,81
Romance/52941-0.txt,forgiveness,0
Romance/52941-0.txt,lover,2
Romance/52941-0.txt,lovers,0
Romance/52941-0.txt,kissed,38
Romance/52941-0.txt,madness,0
Romance/52941-0.txt,special,7
Romance/52941-0.txt,feelings,1
Romance/52941-0.txt,baby,0
Romance/52941-0.txt,fall,41
Romance/52941-0.txt,desire,40
Romance/52941-0.txt,loved,40
Romance/52941-0.txt,darling,0
Romance/52941-0.txt,Total Count of Romance words,255
,,
Romance/51099-0.txt,Love,22
Romance/51099-0.txt,affair,2
Romance/51099-0.txt,heart,104
Romance/51099-0.txt,forgiveness,2
Romance/51099-0.txt,lover,12
Romance/51099-0.txt,lovers,2
Romance/51099-0.txt,kissed,18
Romance/51099-0.txt,madness,0
Romance/51099-0.txt,special,8
Romance/51099-0.txt,feelings,1
Romance/51099-0.txt,baby,1
Romance/51099-0.txt,fall,41
Romance/51099-0.txt,desire,32
Romance/51099-0.txt,loved,32
Romance/51099-0.txt,darling,0
Romance/51099-0.txt,Total Count of Romance words,277
,,
Romance/53808-0.txt,Love,4
Romance/53808-0.txt,affair,1
Romance/53808-0.txt,heart,21
Romance/53808-0.txt,forgiveness,0
Romance/53808-0.txt,lover,2
Romance/53808-0.txt,lovers,2
Romance/53808-0.txt,kissed,2
Romance/53808-0.txt,madness,0
Romance/53808-0.txt,special,4
Romance/53808-0.txt,feelings,6
Romance/53808-0.txt,baby,3
Romance/53808-0.txt,fall,15
Romance/53808-0.txt,desire,16
Romance/53808-0.txt,loved,6
Romance/53808-0.txt,darling,1
Romance/53808-0.txt,Total Count of Romance words,83
,,
Romance/pg8447.txt,Love,0
Romance/pg8447.txt,affair,0
Romance/pg8447.txt,heart,42
Romance/pg8447.txt,forgiveness,0
Romance/pg8447.txt,lover,0
Romance/pg8447.txt,lovers,0
Romance/pg8447.txt,kissed,1
Romance/pg8447.txt,madness,0
Romance/pg8447.txt,special,2
Romance/pg8447.txt,feelings,0
Romance/pg8447.txt,baby,0
Romance/pg8447.txt,fall,35
Romance/pg8447.txt,desire,11
Romance/pg8447.txt,loved,3
Romance/pg8447.txt,darling,0
Romance/pg8447.txt,Total Count of Romance words,94
,,
Romance/pg5939.txt,Love,0
Romance/pg5939.txt,affair,1
Romance/pg5939.txt,heart,8
Romance/pg5939.txt,forgiveness,0
Romance/pg5939.txt,lover,0
Romance/pg5939.txt,lovers,0
Romance/pg5939.txt,kissed,0
Romance/pg5939.txt,madness,1
Romance/pg5939.txt,special,3
Romance/pg5939.txt,feelings,1
Romance/pg5939.txt,baby,0
Romance/pg5939.txt,fall,7
Romance/pg5939.txt,desire,3
Romance/pg5939.txt,loved,2
Romance/pg5939.txt,darling,0
Romance/pg5939.txt,Total Count of Romance words,26
,,
Romance/pg7248.txt,Love,0
Romance/pg7248.txt,affair,0
Romance/pg7248.txt,heart,9
Romance/pg7248.txt,forgiveness,0
Romance/pg7248.txt,lover,0
Romance/pg7248.txt,lovers,0
Romance/pg7248.txt,kissed,0
Romance/pg7248.txt,madness,0
Romance/pg7248.txt,special,3
Romance/pg7248.txt,feelings,2
Romance/pg7248.txt,baby,3
Romance/pg7248.txt,fall,8
Romance/pg7248.txt,desire,0
Romance/pg7248.txt,loved,0
Romance/pg7248.txt,darling,1
Romance/pg7248.txt,Total Count of Romance words,26
,,
Romance/pg5931.txt,Love,0
Romance/pg5931.txt,affair,0
Romance/pg5931.txt,heart,7
Romance/pg5931.txt,forgiveness,0
Romance/pg5931.txt,lover,0
Romance/pg5931.txt,lovers,0
Romance/pg5931.txt,kissed,0
Romance/pg5931.txt,madness,1
Romance/pg5931.txt,special,1
Romance/pg5931.txt,feelings,0
Romance/pg5931.txt,baby,0
Romance/pg5931.txt,fall,4
Romance/pg5931.txt,desire,1
Romance/pg5931.txt,loved,0
Romance/pg5931.txt,darling,0
Romance/pg5931.txt,Total Count of Romance words,14
,,
Romance/60174-0.txt,Love,5
Romance/60174-0.txt,affair,81
Romance/60174-0.txt,heart,552
Romance/60174-0.txt,forgiveness,23
Romance/60174-0.txt,lover,15
Romance/60174-0.txt,lovers,1
Romance/60174-0.txt,kissed,12
Romance/60174-0.txt,madness,1
Romance/60174-0.txt,special,5
Romance/60174-0.txt,feelings,191
Romance/60174-0.txt,baby,0
Romance/60174-0.txt,fall,63
Romance/60174-0.txt,desire,190
Romance/60174-0.txt,loved,84
Romance/60174-0.txt,darling,11
Romance/60174-0.txt,Total Count of Romance words,1234
,,
Romance/pg1152.txt,Love,0
Romance/pg1152.txt,affair,0
Romance/pg1152.txt,heart,177
Romance/pg1152.txt,forgiveness,0
Romance/pg1152.txt,lover,2
Romance/pg1152.txt,lovers,0
Romance/pg1152.txt,kissed,4
Romance/pg1152.txt,madness,0
Romance/pg1152.txt,special,6
Romance/pg1152.txt,feelings,0
Romance/pg1152.txt,baby,0
Romance/pg1152.txt,fall,61
Romance/pg1152.txt,desire,11
Romance/pg1152.txt,loved,23
Romance/pg1152.txt,darling,2
Romance/pg1152.txt,Total Count of Romance words,286
,,
Romance/54539-0.txt,Love,0
Romance/54539-0.txt,affair,12
Romance/54539-0.txt,heart,14
Romance/54539-0.txt,forgiveness,1
Romance/54539-0.txt,lover,1
Romance/54539-0.txt,lovers,0
Romance/54539-0.txt,kissed,0
Romance/54539-0.txt,madness,0
Romance/54539-0.txt,special,35
Romance/54539-0.txt,feelings,1
Romance/54539-0.txt,baby,0
Romance/54539-0.txt,fall,40
Romance/54539-0.txt,desire,12
Romance/54539-0.txt,loved,1
Romance/54539-0.txt,darling,0
Romance/54539-0.txt,Total Count of Romance words,117
,,
Romance/2610-0.txt,Love,2
Romance/2610-0.txt,affair,22
Romance/2610-0.txt,heart,107
